transaction_id,user_id,timestamp,type,amount,balance,category,merchant_id,merchant_name,location,provider
TXN_user_45_0048,user_45,2025-09-23 10:06:25,incoming,1075597.23,8113976.3,Agricultural Sales,MERCH_0564,Agricultural Sales,Lira,MTN Mobile Money
TXN_user_45_0049,user_45,2025-09-26 01:58:37,outgoing,33037.97,8080938.33,SACCO,MERCH_0112,,Lira,MTN Mobile Money
TXN_user_45_0050,user_45,2025-09-27 17:57:40,incoming,1746500.19,9827438.52,Agricultural Sales,MERCH_0564,Agricultural Sales,Lira,MTN Mobile Money
TXN_user_45_0051,user_45,2025-09-30 11:44:00,outgoing,60473.89,9766964.63,Stock Purchase,MERCH_0112,,Lira,MTN Mobile Money
TXN_user_45_0052,user_45,2025-10-02 00:30:59,incoming,400252.65,10167217.28,Business Income,MERCH_0609,Business Income,Lira,MTN Mobile Money
TXN_user_45_0053,user_45,2025-10-10 12:33:16,incoming,2613264.93,12780482.21,Agricultural Sales,MERCH_0564,Agricultural Sales,Lira,MTN Mobile Money
TXN_user_45_0054,user_45,2025-10-13 00:22:10,outgoing,218126.09,12562356.12,Bank Deposit,MERCH_0172,Equity Bank,Lira,MTN Mobile Money
TXN_user_46_0000,user_46,2025-05-14 01:54:42,outgoing,185780.66,298816.04,Street Food,MERCH_0435,Street Food,Soroti,Airtel Money
TXN_user_46_0001,user_46,2025-05-14 17:43:49,outgoing,99804.41,199011.63,UMEME,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0002,user_46,2025-05-18 02:53:45,incoming,869502.09,1068513.72,Business Income,MERCH_0609,Business Income,Soroti,Airtel Money
TXN_user_46_0003,user_46,2025-05-26 03:58:08,incoming,1569716.65,2638230.37,Salary,MERCH_0235,Salary,Soroti,Airtel Money
TXN_user_46_0004,user_46,2025-05-28 07:33:16,incoming,2771860.29,5410090.65,Agricultural Sales,MERCH_0564,Agricultural Sales,Soroti,Airtel Money
TXN_user_46_0005,user_46,2025-06-04 08:21:54,incoming,397405.51,5807496.16,Business Income,MERCH_0609,Business Income,Soroti,Airtel Money
TXN_user_46_0006,user_46,2025-06-05 17:14:54,outgoing,37415.03,5770081.13,Airtime,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0007,user_46,2025-06-06 05:45:00,outgoing,220620.7,5549460.42,Medical Insurance,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0008,user_46,2025-06-13 15:01:32,outgoing,42760.57,5506699.85,Special Hire,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0009,user_46,2025-06-14 00:19:27,incoming,1568484.8,7075184.65,Salary,MERCH_0235,Salary,Soroti,Airtel Money
TXN_user_46_0010,user_46,2025-06-21 05:15:09,outgoing,48682.86,7026501.8,Matatu,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0011,user_46,2025-06-22 20:00:47,outgoing,261807.23,6764694.57,Fuel,MERCH_0364,Shell,Soroti,Airtel Money
TXN_user_46_0012,user_46,2025-06-25 13:48:30,outgoing,21620.25,6743074.32,Investment,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0013,user_46,2025-06-26 08:19:27,outgoing,752258.82,5990815.5,Rent,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0014,user_46,2025-07-03 12:26:07,outgoing,179161.14,5811654.36,Transport to School,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0015,user_46,2025-07-03 13:50:45,outgoing,78297.56,5733356.8,Stock Purchase,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0016,user_46,2025-07-06 13:02:10,outgoing,66792.85,5666563.95,NWSC,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0017,user_46,2025-07-13 18:04:42,outgoing,146434.0,5520129.94,Matatu,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0018,user_46,2025-07-13 23:27:04,outgoing,207517.39,5312612.55,Street Food,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0019,user_46,2025-07-23 11:17:54,outgoing,22947.32,5289665.23,Social,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0020,user_46,2025-07-25 18:01:21,incoming,186513.93,5476179.15,Remittances,MERCH_0074,Remittances,Soroti,Airtel Money
TXN_user_46_0021,user_46,2025-07-27 05:56:52,outgoing,45580.55,5430598.6,Uniform,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0022,user_46,2025-07-29 20:04:41,incoming,1866956.39,7297554.99,Salary,MERCH_0235,Salary,Soroti,Airtel Money
TXN_user_46_0023,user_46,2025-07-31 22:25:42,outgoing,24102.35,7273452.65,Clinic,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0024,user_46,2025-08-03 20:05:41,incoming,746423.69,8019876.33,Business Income,MERCH_0609,Business Income,Soroti,Airtel Money
TXN_user_46_0025,user_46,2025-08-09 15:35:21,outgoing,111858.74,7908017.59,Local Market,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0026,user_46,2025-08-10 07:00:50,outgoing,48123.75,7859893.84,Stock Purchase,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0027,user_46,2025-08-14 16:26:41,outgoing,64660.81,7795233.03,Matatu,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0028,user_46,2025-08-19 01:24:02,incoming,142649.29,7937882.32,Freelance Work,MERCH_0050,Freelance Work,Soroti,Airtel Money
TXN_user_46_0029,user_46,2025-08-20 05:20:49,outgoing,109044.0,7828838.33,SACCO,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0030,user_46,2025-08-28 19:51:12,incoming,1857978.03,9686816.35,Salary,MERCH_0235,Salary,Soroti,Airtel Money
TXN_user_46_0031,user_46,2025-08-29 12:32:27,outgoing,85227.55,9601588.81,Special Hire,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0032,user_46,2025-08-30 00:11:29,outgoing,118923.81,9482665.0,DSTV,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0033,user_46,2025-08-31 20:38:04,outgoing,205686.68,9276978.32,Cinema,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0034,user_46,2025-09-08 20:06:24,outgoing,225384.28,9051594.04,Restaurant,MERCH_0638,Pork Joint,Soroti,Airtel Money
TXN_user_46_0035,user_46,2025-09-10 20:50:00,outgoing,206454.43,8845139.61,Local Market,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0036,user_46,2025-09-15 19:10:09,incoming,210237.67,9055377.28,Agricultural Sales,MERCH_0564,Agricultural Sales,Soroti,Airtel Money
TXN_user_46_0037,user_46,2025-09-16 22:56:35,outgoing,99338.56,8956038.72,Special Hire,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0038,user_46,2025-09-17 17:44:06,incoming,758800.52,9714839.25,Agricultural Sales,MERCH_0564,Agricultural Sales,Soroti,Airtel Money
TXN_user_46_0039,user_46,2025-09-17 20:30:29,incoming,1759341.02,11474180.27,Salary,MERCH_0235,Salary,Soroti,Airtel Money
TXN_user_46_0040,user_46,2025-09-18 18:25:56,outgoing,17315.54,11456864.73,Books,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0041,user_46,2025-09-19 13:20:32,outgoing,183740.09,11273124.65,NWSC,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0042,user_46,2025-09-25 06:39:12,outgoing,112947.08,11160177.57,Medical Insurance,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0043,user_46,2025-09-26 21:23:15,outgoing,556945.9,10603231.67,Pharmacy,MERCH_0103,Medipharm,Soroti,Airtel Money
TXN_user_46_0044,user_46,2025-09-27 13:30:17,outgoing,53508.73,10549722.94,Mobile Data,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0045,user_46,2025-09-28 14:21:13,outgoing,44049.92,10505673.02,DSTV,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0046,user_46,2025-09-30 00:41:55,incoming,459875.4,10965548.42,Freelance Work,MERCH_0050,Freelance Work,Soroti,Airtel Money
TXN_user_46_0047,user_46,2025-10-02 21:29:18,outgoing,97156.54,10868391.88,Internet,MERCH_0112,,Soroti,Airtel Money
TXN_user_46_0048,user_46,2025-10-11 01:38:28,incoming,1555847.65,12424239.54,Salary,MERCH_0235,Salary,Soroti,Airtel Money
TXN_user_47_0002,user_47,2025-05-28 22:26:41,incoming,2002911.79,2119068.52,Salary,MERCH_0235,Salary,Masaka,Airtel Money
TXN_user_47_0003,user_47,2025-05-30 19:54:14,outgoing,2004132.62,114935.9,School Fees,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0004,user_47,2025-06-02 21:42:59,incoming,2142688.23,2257624.13,Salary,MERCH_0235,Salary,Masaka,Airtel Money
TXN_user_47_0005,user_47,2025-06-03 22:39:41,incoming,812688.87,3070313.0,Business Income,MERCH_0609,Business Income,Masaka,Airtel Money
TXN_user_47_0006,user_47,2025-06-06 01:52:03,outgoing,86325.05,2983987.95,Local Market,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0007,user_47,2025-06-16 11:54:15,outgoing,208432.35,2775555.59,Investment,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0008,user_47,2025-06-22 15:10:22,incoming,1381123.54,4156679.13,Agricultural Sales,MERCH_0564,Agricultural Sales,Masaka,Airtel Money
TXN_user_47_0009,user_47,2025-06-26 03:48:04,outgoing,201856.15,3954822.99,SACCO,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0010,user_47,2025-07-01 20:36:00,incoming,2142985.83,6097808.81,Salary,MERCH_0235,Salary,Masaka,Airtel Money
TXN_user_47_0011,user_47,2025-07-02 05:11:02,outgoing,22017.13,6075791.68,Social,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0012,user_47,2025-07-04 19:08:32,incoming,339182.57,6414974.25,Remittances,MERCH_0074,Remittances,Masaka,Airtel Money
TXN_user_47_0013,user_47,2025-07-10 11:39:34,incoming,181631.76,6596606.01,Remittances,MERCH_0074,Remittances,Masaka,Airtel Money
TXN_user_47_0014,user_47,2025-07-11 00:51:22,outgoing,87973.14,6508632.87,SACCO,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0015,user_47,2025-07-12 08:16:10,outgoing,34374.25,6474258.62,SACCO,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0016,user_47,2025-07-15 16:35:35,incoming,2184135.45,8658394.07,Salary,MERCH_0235,Salary,Masaka,Airtel Money
TXN_user_47_0017,user_47,2025-07-19 12:32:09,outgoing,82252.14,8576141.93,SACCO,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0018,user_47,2025-07-20 16:54:35,outgoing,108315.94,8467825.99,Clinic,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0019,user_47,2025-07-27 00:01:47,outgoing,14331.99,8453494.0,Mobile Data,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0020,user_47,2025-07-31 21:40:14,outgoing,85795.11,8367698.89,Medical Insurance,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0021,user_47,2025-08-06 16:30:54,outgoing,1832871.47,6534827.42,School Fees,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0022,user_47,2025-08-07 23:23:40,incoming,2264888.72,8799716.14,Salary,MERCH_0235,Salary,Masaka,Airtel Money
TXN_user_47_0023,user_47,2025-08-08 11:54:59,outgoing,200432.62,8599283.52,Cinema,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0024,user_47,2025-08-10 01:14:12,incoming,965688.67,9564972.19,Business Income,MERCH_0609,Business Income,Masaka,Airtel Money
TXN_user_47_0025,user_47,2025-08-13 17:19:06,incoming,2320253.65,11885225.84,Salary,MERCH_0235,Salary,Masaka,Airtel Money
TXN_user_47_0026,user_47,2025-08-14 12:43:56,incoming,2250704.96,14135930.8,Salary,MERCH_0235,Salary,Masaka,Airtel Money
TXN_user_47_0027,user_47,2025-08-16 00:33:28,incoming,1232368.19,15368298.99,Agricultural Sales,MERCH_0564,Agricultural Sales,Masaka,Airtel Money
TXN_user_47_0028,user_47,2025-08-19 12:53:20,outgoing,89750.98,15278548.01,Uniform,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0029,user_47,2025-08-20 19:28:32,incoming,2326815.7,17605363.71,Salary,MERCH_0235,Salary,Masaka,Airtel Money
TXN_user_47_0030,user_47,2025-08-21 03:09:49,incoming,2092499.34,19697863.05,Agricultural Sales,MERCH_0564,Agricultural Sales,Masaka,Airtel Money
TXN_user_47_0031,user_47,2025-08-21 23:45:16,outgoing,8943.97,19688919.08,Stock Purchase,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0032,user_47,2025-08-22 12:53:24,incoming,1898652.28,21587571.36,Agricultural Sales,MERCH_0564,Agricultural Sales,Masaka,Airtel Money
TXN_user_47_0033,user_47,2025-08-26 05:48:02,outgoing,10152.66,21577418.7,Internet,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0034,user_47,2025-08-26 08:28:20,outgoing,201793.71,21375625.0,Mobile Data,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0035,user_47,2025-08-26 13:57:13,outgoing,2017458.52,19358166.48,School Fees,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0036,user_47,2025-08-27 08:36:03,outgoing,42701.9,19315464.58,Airtime,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0037,user_47,2025-08-28 11:17:22,outgoing,192273.43,19123191.15,Clinic,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0038,user_47,2025-09-01 02:05:05,incoming,1325077.68,20448268.84,Agricultural Sales,MERCH_0564,Agricultural Sales,Masaka,Airtel Money
TXN_user_47_0039,user_47,2025-09-01 07:47:58,outgoing,411427.08,20036841.76,Bank Deposit,MERCH_0367,Stanbic Bank,Masaka,Airtel Money
TXN_user_47_0040,user_47,2025-09-04 04:52:40,outgoing,6207.57,20030634.18,Cinema,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0041,user_47,2025-09-04 05:33:33,outgoing,452996.97,19577637.21,Fuel,MERCH_0360,Total,Masaka,Airtel Money
TXN_user_47_0042,user_47,2025-09-05 03:10:49,outgoing,149959.76,19427677.45,Supermarket,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0043,user_47,2025-09-06 22:46:42,incoming,1740517.03,21168194.48,Business Income,MERCH_0609,Business Income,Masaka,Airtel Money
TXN_user_47_0044,user_47,2025-09-14 09:56:47,outgoing,222287.73,20945906.75,Internet,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0045,user_47,2025-09-14 21:57:38,incoming,1739631.69,22685538.44,Business Income,MERCH_0609,Business Income,Masaka,Airtel Money
TXN_user_47_0046,user_47,2025-09-15 20:13:42,outgoing,134022.18,22551516.26,Special Hire,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0047,user_47,2025-09-17 22:58:16,outgoing,9485.29,22542030.97,Special Hire,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0048,user_47,2025-09-26 01:20:47,outgoing,22603.41,22519427.56,Street Food,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0049,user_47,2025-09-29 13:15:32,outgoing,440002.48,22079425.08,Bank Deposit,MERCH_0172,Equity Bank,Masaka,Airtel Money
TXN_user_47_0050,user_47,2025-10-04 07:27:43,outgoing,35032.03,22044393.05,Cinema,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0051,user_47,2025-10-06 02:11:19,incoming,1675914.85,23720307.9,Business Income,MERCH_0609,Business Income,Masaka,Airtel Money
TXN_user_47_0052,user_47,2025-10-07 04:08:43,outgoing,107266.48,23613041.42,Hospital,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0053,user_47,2025-10-08 03:04:50,outgoing,106353.96,23506687.46,Internet,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0054,user_47,2025-10-14 16:36:11,outgoing,104521.83,23402165.63,Cinema,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0055,user_47,2025-10-17 03:02:52,outgoing,103369.58,23298796.04,Supermarket,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0056,user_47,2025-10-18 23:25:43,outgoing,25343.39,23273452.66,Supermarket,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0057,user_47,2025-10-19 23:27:24,outgoing,100490.56,23172962.1,Mobile Data,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0058,user_47,2025-10-22 23:47:08,outgoing,103419.08,23069543.02,Street Food,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0059,user_47,2025-10-24 05:27:53,outgoing,89950.01,22979593.01,Special Hire,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0060,user_47,2025-10-25 01:26:31,outgoing,206566.27,22773026.74,Books,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0061,user_47,2025-10-27 06:32:58,outgoing,8489.86,22764536.89,Mobile Data,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0062,user_47,2025-10-27 07:57:49,incoming,2924292.58,25688829.47,Agricultural Sales,MERCH_0564,Agricultural Sales,Masaka,Airtel Money
TXN_user_47_0063,user_47,2025-10-28 01:59:12,outgoing,180719.6,25508109.87,Medical Insurance,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0064,user_47,2025-10-28 06:18:35,outgoing,205841.97,25302267.91,Mobile Data,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0065,user_47,2025-11-03 11:41:40,outgoing,129734.32,25172533.59,Uniform,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0066,user_47,2025-11-03 12:20:43,incoming,166014.89,25338548.48,Remittances,MERCH_0074,Remittances,Masaka,Airtel Money
TXN_user_47_0067,user_47,2025-11-05 01:56:54,outgoing,105595.8,25232952.68,DSTV,MERCH_0112,,Masaka,Airtel Money
TXN_user_47_0068,user_47,2025-11-06 03:23:26,incoming,292254.03,25525206.71,Agricultural Sales,MERCH_0564,Agricultural Sales,Masaka,Airtel Money
TXN_user_48_0000,user_48,2025-05-15 04:56:21,outgoing,157523.93,19676.38,Supermarket,MERCH_0819,Supermarket,Gulu,MTN Mobile Money
TXN_user_48_0002,user_48,2025-05-19 18:15:57,incoming,440084.85,459761.23,Remittances,MERCH_0074,Remittances,Gulu,MTN Mobile Money
TXN_user_48_0003,user_48,2025-05-22 17:07:40,outgoing,157070.75,302690.48,Supermarket,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0004,user_48,2025-05-23 02:50:52,outgoing,211873.73,90816.75,Hospital,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0005,user_48,2025-05-23 13:05:16,outgoing,174554.71,-83737.95,SACCO,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0007,user_48,2025-05-28 06:52:51,incoming,2310678.4,2226940.44,Agricultural Sales,MERCH_0564,Agricultural Sales,Gulu,MTN Mobile Money
TXN_user_48_0008,user_48,2025-05-29 00:40:59,outgoing,102222.98,2124717.46,Medical Insurance,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0009,user_48,2025-05-31 21:56:10,outgoing,44347.26,2080370.21,Airtime,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0010,user_48,2025-06-01 05:50:22,incoming,1928494.1,4008864.31,Business Income,MERCH_0609,Business Income,Gulu,MTN Mobile Money
TXN_user_48_0011,user_48,2025-06-07 20:54:28,outgoing,6168.01,4002696.3,Boda Boda,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0012,user_48,2025-06-13 01:29:09,outgoing,118642.99,3884053.31,Medical Insurance,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0013,user_48,2025-06-14 22:05:33,outgoing,74173.03,3809880.27,Matatu,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0014,user_48,2025-06-17 12:43:08,outgoing,164787.01,3645093.26,Stock Purchase,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0015,user_48,2025-06-19 02:49:21,incoming,1034274.64,4679367.91,Salary,MERCH_0235,Salary,Gulu,MTN Mobile Money
TXN_user_48_0016,user_48,2025-06-22 17:20:37,outgoing,160693.71,4518674.19,NWSC,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0017,user_48,2025-06-22 21:11:10,outgoing,195463.28,4323210.91,Local Market,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0018,user_48,2025-06-24 17:19:08,incoming,598590.56,4921801.47,Business Income,MERCH_0609,Business Income,Gulu,MTN Mobile Money
TXN_user_48_0019,user_48,2025-06-25 13:14:44,incoming,1017726.81,5939528.28,Business Income,MERCH_0609,Business Income,Gulu,MTN Mobile Money
TXN_user_48_0020,user_48,2025-07-02 02:07:30,incoming,1259373.23,7198901.51,Agricultural Sales,MERCH_0564,Agricultural Sales,Gulu,MTN Mobile Money
TXN_user_48_0021,user_48,2025-07-06 05:51:33,incoming,926919.45,8125820.96,Salary,MERCH_0235,Salary,Gulu,MTN Mobile Money
TXN_user_48_0022,user_48,2025-07-08 04:23:52,outgoing,221886.98,7903933.98,Business Supplies,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0023,user_48,2025-07-12 14:21:06,outgoing,126568.46,7777365.52,Bank Deposit,MERCH_0172,Equity Bank,Gulu,MTN Mobile Money
TXN_user_48_0024,user_48,2025-07-14 16:27:58,outgoing,56547.89,7720817.63,Stock Purchase,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0025,user_48,2025-07-16 06:24:08,incoming,401037.81,8121855.44,Remittances,MERCH_0074,Remittances,Gulu,MTN Mobile Money
TXN_user_48_0026,user_48,2025-07-20 16:36:12,outgoing,136199.01,7985656.43,Restaurant,MERCH_0810,KFC,Gulu,MTN Mobile Money
TXN_user_48_0027,user_48,2025-07-28 08:29:06,outgoing,335951.32,7649705.11,Bank Deposit,MERCH_0172,Equity Bank,Gulu,MTN Mobile Money
TXN_user_48_0028,user_48,2025-07-29 18:53:42,outgoing,115068.57,7534636.54,Business Supplies,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0029,user_48,2025-08-01 13:47:11,outgoing,127708.99,7406927.55,Social,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0030,user_48,2025-08-03 13:45:42,incoming,277219.76,7684147.31,Remittances,MERCH_0074,Remittances,Gulu,MTN Mobile Money
TXN_user_48_0031,user_48,2025-08-04 03:44:08,outgoing,182855.88,7501291.43,Street Food,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0032,user_48,2025-08-06 11:55:18,incoming,933827.99,8435119.42,Salary,MERCH_0235,Salary,Gulu,MTN Mobile Money
TXN_user_48_0033,user_48,2025-08-10 20:32:44,outgoing,435841.01,7999278.41,Rent,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0034,user_48,2025-08-19 16:27:39,outgoing,86078.15,7913200.26,Medical Insurance,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0035,user_48,2025-08-20 02:56:45,incoming,1084959.29,8998159.55,Business Income,MERCH_0609,Business Income,Gulu,MTN Mobile Money
TXN_user_48_0036,user_48,2025-08-20 11:32:51,outgoing,209302.44,8788857.12,DSTV,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0037,user_48,2025-08-21 02:09:04,outgoing,73259.45,8715597.67,Local Market,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0038,user_48,2025-08-22 15:43:53,outgoing,89163.66,8626434.01,Hospital,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0039,user_48,2025-08-27 09:42:53,outgoing,114240.42,8512193.59,Supermarket,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0040,user_48,2025-08-27 23:11:50,outgoing,63873.07,8448320.52,Special Hire,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0041,user_48,2025-08-30 02:25:41,incoming,116354.26,8564674.79,Freelance Work,MERCH_0050,Freelance Work,Gulu,MTN Mobile Money
TXN_user_48_0042,user_48,2025-09-01 22:31:49,outgoing,1362720.85,7201953.94,School Fees,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0043,user_48,2025-09-05 16:50:03,outgoing,210113.19,6991840.75,Books,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0044,user_48,2025-09-13 00:01:59,incoming,475734.03,7467574.78,Remittances,MERCH_0074,Remittances,Gulu,MTN Mobile Money
TXN_user_48_0045,user_48,2025-09-13 20:14:26,outgoing,34287.93,7433286.86,Street Food,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0046,user_48,2025-09-14 22:09:21,outgoing,200817.55,7232469.3,Cinema,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0047,user_48,2025-09-25 15:43:59,outgoing,193017.97,7039451.33,Books,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0048,user_48,2025-09-26 00:07:30,incoming,2852798.39,9892249.72,Agricultural Sales,MERCH_0564,Agricultural Sales,Gulu,MTN Mobile Money
TXN_user_48_0049,user_48,2025-09-27 15:45:48,outgoing,7623.15,9884626.57,Business Supplies,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0050,user_48,2025-09-29 09:49:07,incoming,328993.68,10213620.25,Agricultural Sales,MERCH_0564,Agricultural Sales,Gulu,MTN Mobile Money
TXN_user_48_0051,user_48,2025-10-01 18:20:18,incoming,202349.31,10415969.56,Remittances,MERCH_0074,Remittances,Gulu,MTN Mobile Money
TXN_user_48_0052,user_48,2025-10-03 16:31:04,outgoing,1458197.81,8957771.75,School Fees,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0053,user_48,2025-10-09 18:45:09,incoming,347855.71,9305627.46,Freelance Work,MERCH_0050,Freelance Work,Gulu,MTN Mobile Money
TXN_user_48_0054,user_48,2025-10-11 11:44:18,outgoing,460285.33,8845342.12,Bank Deposit,MERCH_0969,Centenary Bank,Gulu,MTN Mobile Money
TXN_user_48_0055,user_48,2025-10-18 13:39:37,outgoing,31713.09,8813629.03,Mobile Data,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_48_0056,user_48,2025-10-20 20:19:07,outgoing,67646.78,8745982.25,Special Hire,MERCH_0112,,Gulu,MTN Mobile Money
TXN_user_49_0000,user_49,2025-05-13 17:55:52,incoming,2017008.36,2123777.25,Salary,MERCH_0235,Salary,Hoima,MTN Mobile Money
TXN_user_49_0001,user_49,2025-05-13 20:06:16,incoming,82279.28,2206056.53,Remittances,MERCH_0074,Remittances,Hoima,MTN Mobile Money
TXN_user_49_0002,user_49,2025-05-17 01:45:04,incoming,244212.95,2450269.48,Remittances,MERCH_0074,Remittances,Hoima,MTN Mobile Money
TXN_user_49_0003,user_49,2025-05-21 09:35:34,outgoing,253494.62,2196774.86,Cinema,MERCH_0112,,Hoima,MTN Mobile Money
TXN_user_49_0004,user_49,2025-05-24 15:03:46,outgoing,18944.55,2177830.31,Internet,MERCH_0112,,Hoima,MTN Mobile Money
TXN_user_49_0005,user_49,2025-05-24 23:00:53,incoming,446451.84,2624282.15,Remittances,MERCH_0074,Remittances,Hoima,MTN Mobile Money
TXN_user_49_0006,user_49,2025-05-27 04:59:38,outgoing,211729.96,2412552.19,Social,MERCH_0112,,Hoima,MTN Mobile Money
TXN_user_49_0007,user_49,2025-06-02 00:49:57,outgoing,237331.73,2175220.46,Transport to School,MERCH_0112,,Hoima,MTN Mobile Money
TXN_user_49_0008,user_49,2025-06-11 00:16:47,outgoing,144509.54,2030710.91,Business Supplies,MERCH_0112,,Hoima,MTN Mobile Money
TXN_user_49_0009,user_49,2025-06-12 06:18:29,outgoing,245843.55,1784867.36,SACCO,MERCH_0112,,Hoima,MTN Mobile Money
TXN_user_49_0010,user_49,2025-06-14 15:23:13,incoming,78913.73,1863781.09,Remittances,MERCH_0074,Remittances,Hoima,MTN Mobile Money
